"id.x","create_time.x","user_name","hashtags.x","song.x","video_length.x","n_likes.x","n_shares.x","n_comments.x","n_plays.x","n_followers.x","n_total_likes.x","n_total_vids.x","duration_category","id.y","create_time.y","hashtags.y","song.y","video_length.y","n_likes.y","n_shares.y","n_comments.y","n_plays.y","n_followers.y","n_total_likes.y","n_total_vids.y"
6870228293682023424,1599599683,"kristenhancher","[]","Whole Lotta Choppas",15,118400,235,525,908500,24600000,1.7e+09,2035,"Medium",6892135323342572544,1604700343,"[]","Made by me",6,13300,27,127,106900,24600000,1.7e+09,2035
6891764016939649024,1604613889,"spencerx","['PUBGMOBILE', 'AD']","original sound",21,59100,224,1451,425400,47800000,1.2e+09,1147,"Medium",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6891496139682615296,1604551539,"spencerx","[]","original sound",33,201100,543,1600,1200000,47800000,1.2e+09,1147,"Medium",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6891120698622807040,1604464119,"spencerx","[]","original sound",12,623000,1954,3604,4300000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6890352400201304064,1604285219,"spencerx","[]","original sound",8,342200,1131,3177,2400000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6889972154805276672,1604196682,"spencerx","[]","original sound",12,521200,1623,2578,3500000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6889691641205115904,1604131536,"spencerx","[]","original sound",14,319700,817,2562,2000000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6889541692056227840,1604096462,"spencerx","[]","original sound",6,660900,1669,4774,5800000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6889218369640206336,1604021180,"spencerx","[]","stream be somebody",10,203500,961,2162,1500000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6888867236111470592,1603939434,"spencerx","[]","original sound",8,302900,780,4016,2300000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6888856920610917376,1603937027,"spencerx","[]","Ice Dance (From ""Edward Scissorhands"")",11,428800,668,1814,3000000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6888387480412851200,1603827730,"spencerx","['duet']","original sound",29,1200000,1549,5331,5500000,47800000,1.2e+09,1147,"Medium",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6888139090718380032,1603769904,"spencerx","[]","Lonely",30,308500,576,5515,2000000,47800000,1.2e+09,1147,"Medium",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6888003285140262912,1603738282,"spencerx","[]","original sound",31,160800,776,1920,1300000,47800000,1.2e+09,1147,"Medium",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6887074208426280960,1603522040,"spencerx","[]","original sound",8,498600,2446,4974,3700000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6886169032353943552,1603311206,"spencerx","[]","original sound",14,700700,2099,4534,5700000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6885766692627107840,1603217523,"spencerx","[]","original sound",12,3300000,19300,21600,27100000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6885604734753967104,1603180096,"spencerx","[]","stream be somebody",10,561700,2311,4327,4300000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6884836775987105792,1603001066,"spencerx","['TimeWarpScan']","original sound",11,615500,758,2056,4800000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6884515082064168960,1602926404,"spencerx","[]","original sound",8,416900,1010,2672,3300000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6884123046727143424,1602835077,"spencerx","[]","original sound",17,350000,1658,3526,2800000,47800000,1.2e+09,1147,"Medium",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6.884093726185e+18,1602828078,"spencerx","['duet']","original sound",14,389700,591,1285,3100000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6883649737946304512,1602724634,"spencerx","['bbmas']","original sound",4,292800,496,2052,3100000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6.883380989243e+18,1602662339,"spencerx","[]","original sound",10,446500,1790,3227,3800000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6883332264118242304,1602650774,"spencerx","[]","original sound",5,720500,1758,6712,4500000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6882984944344270848,1602569945,"spencerx","[]","original sound",14,840900,3929,7095,6900000,47800000,1.2e+09,1147,"Short",6891764016939649024,1604613889,"['PUBGMOBILE', 'AD']","original sound",21,58700,222,1443,421600,47800000,1.2e+09,1147
6892535760063303680,1604793569,"justmaiko","[]","Capone - Oh No",18,29500,28,619,132000,41800000,1.1e+09,1045,"Medium",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6892533299080644608,1604792995,"justmaiko","[]","WAP vs Anaconda by adamusic_",20,42800,74,754,179800,41800000,1.1e+09,1045,"Medium",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6892478480735293440,1604780237,"justmaiko","[]","lights down low by nxl.ae on soundcloud",15,100500,255,1263,476000,41800000,1.1e+09,1045,"Medium",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6892156224733745152,1604705204,"justmaiko","[]","Lonely",15,247300,322,3676,1100000,41800000,1.1e+09,1045,"Medium",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6892152046066109440,1604704233,"justmaiko","[]","Say I Yi Yi",10,450400,569,1470,2300000,41800000,1.1e+09,1045,"Short",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6889592384582061056,1604108262,"justmaiko","[]","A Thousand Miles",15,727300,377,2795,3000000,41800000,1.1e+09,1045,"Medium",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6889546464415058944,1604097576,"justmaiko","['ReverseTrickOrTreat', 'ad']","Uber Eats Reverse Trick or Treat",14,258800,245,1067,1500000,41800000,1.1e+09,1045,"Short",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6889107098878086144,1603995287,"justmaiko","[]","That boy Dougie",8,3000000,5468,9728,17400000,41800000,1.1e+09,1045,"Short",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6888781647722893312,1603919487,"justmaiko","[]","original sound",9,419500,1137,4530,2500000,41800000,1.1e+09,1045,"Short",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6888455956091390976,1603843666,"justmaiko","['duet']","WAP vs Anaconda by adamusic_",20,800400,2902,4430,4200000,41800000,1.1e+09,1045,"Medium",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6888439338506473472,1603839799,"justmaiko","[]","original sound",10,1800000,4116,9060,8700000,41800000,1.1e+09,1045,"Short",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6887642790822465536,1603654338,"justmaiko","[]","original sound",28,1100000,1695,4817,5000000,41800000,1.1e+09,1045,"Medium",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6887620337341615104,1603649110,"justmaiko","['bangenergy']","quincynsb go daddy go",9,571800,885,1719,3600000,41800000,1.1e+09,1045,"Short",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6887266210279377920,1603566667,"justmaiko","['bangenergy']","original sound",13,656100,1736,3096,3600000,41800000,1.1e+09,1045,"Short",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6887229041447930880,1603558124,"justmaiko","['bangenergy']","original sound",15,479700,545,2164,2700000,41800000,1.1e+09,1045,"Medium",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6886929888981421056,1603488364,"justmaiko","['bangenergy']","original sound",16,307600,693,2170,2000000,41800000,1.1e+09,1045,"Medium",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6886514998726708224,1603391768,"justmaiko","[]","original sound",27,1300000,1726,4563,5700000,41800000,1.1e+09,1045,"Medium",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6886495658237316096,1603387271,"justmaiko","[]","That boy Dougie",10,1400000,4072,5685,8300000,41800000,1.1e+09,1045,"Short",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6886242833607559168,1603328389,"justmaiko","[]","Drip Like ME",15,442400,1726,3256,2800000,41800000,1.1e+09,1045,"Medium",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6886226496042617856,1603324586,"justmaiko","[]","Stuck In The Middle",59,646500,786,2328,3600000,41800000,1.1e+09,1045,"Long",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6886183450756271104,1603314564,"justmaiko","[]","original sound",15,1600000,977,3251,8600000,41800000,1.1e+09,1045,"Medium",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6886135724429593600,1603303465,"justmaiko","[]","original sound",12,870100,1722,7683,5400000,41800000,1.1e+09,1045,"Short",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6886119194924944384,1603299621,"justmaiko","['eBayPartner']","The Snelfie",16,333600,146,1281,2000000,41800000,1.1e+09,1045,"Medium",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6885739916811193344,1603211289,"justmaiko","[]","original sound",13,1000000,3165,6390,5800000,41800000,1.1e+09,1045,"Short",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6885354388374720512,1603121566,"justmaiko","[]","original sound",15,1300000,3114,3885,9700000,41800000,1.1e+09,1045,"Medium",6892478480735293440,1604780237,"[]","lights down low by nxl.ae on soundcloud",15,84200,215,1155,393500,41800000,1.1e+09,1043
6891799504513681408,1604622149,"rosssmith","['MyRecommendation', 'funny', 'fyp']","original sound",39,120900,507,611,463500,14400000,192900000,302,"Long",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6890669550988217344,1604359057,"rosssmith","['president', 'HolidayTikTok', 'election']","original sound",59,364500,10900,9948,1300000,14400000,192900000,302,"Long",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6888805898093988864,1603925136,"rosssmith","['halloween', 'trickortreat', 'costume']","original sound",31,860300,27900,5582,4700000,14400000,192900000,302,"Medium",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6887597448064143360,1603643788,"rosssmith","['MeLeaving', 'HalloweenIsHere', 'funny']","original sound",6,181200,569,988,934000,14400000,192900000,302,"Short",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6886815475754455040,1603461789,"rosssmith","['ad']","original sound",22,250600,1299,1533,2100000,14400000,192900000,302,"Medium",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6885838686949264384,1603234277,"rosssmith","['GamingLife', 'lifehacks', 'funny']","original sound",59,665600,5311,3192,2600000,14400000,192900000,302,"Long",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6885452819025922048,1603144454,"rosssmith","['ProblemSolved', 'funny']","original sound",28,230900,1083,1082,1100000,14400000,192900000,302,"Medium",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6885094414226624512,1603061002,"rosssmith","['lifehacks', 'HorrorTok', 'relationship']","original sound",25,443000,6600,3923,2200000,14400000,192900000,302,"Medium",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6883974844191461376,1602800335,"rosssmith","['ImJealous', 'science', 'model']","original sound",39,2300000,60900,44500,11500000,14400000,192900000,302,"Long",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6881038917269835776,1602116750,"rosssmith","['Affirmations', 'lifehacks', 'funny']","original sound",32,679300,5093,3627,3100000,14400000,192900000,302,"Medium",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6880274827026993152,1601938855,"rosssmith","['Levitating', 'relationship', 'funny']","original sound",52,875700,58400,6165,6600000,14400000,192900000,302,"Long",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6879785811852726272,1601825011,"rosssmith","['Artober', 'dance', 'fyp']","Dreams (2004 Remaster)",26,352700,56900,5378,2700000,14400000,192900000,302,"Medium",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6878435697812967424,1601510645,"rosssmith","['bumblepartner']","original sound",59,223300,503,926,1200000,14400000,192900000,302,"Long",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6878351478118042624,1601491049,"rosssmith","['HalloweenAtHome', 'fall', 'funny']","original sound",19,655800,11800,6026,3700000,14400000,192900000,302,"Medium",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6876184548309225472,1600986512,"rosssmith","['FeelingGood', 'cooking', 'fyp']","original sound",51,411800,7908,3241,2100000,14400000,192900000,302,"Long",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6875078551012428800,1600728992,"rosssmith","['lifehack', 'craft', 'toy']","original sound",58,3400000,25100,16000,18200000,14400000,192900000,302,"Long",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6874605488172978176,1600618844,"rosssmith","['MakeItReign', 'Draftkings', 'Partner']","Make It Reign by DraftKings",37,220700,1500,1253,1400000,14400000,192900000,302,"Long",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6872482843134609408,1600124617,"rosssmith","['WhatsPoppin', 'ThrowbackSongs', 'fyp']","original sound",12,873400,141800,6956,6000000,14400000,192900000,302,"Short",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6871994351472381952,1600010888,"rosssmith","['football', 'sports', 'nfl']","original sound",25,1300000,67000,9962,8000000,14400000,192900000,302,"Medium",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6870242210487618560,1599602924,"rosssmith","['diy', 'crafts', 'lifehack']","original sound",59,1200000,8809,5360,7000000,14400000,192900000,302,"Long",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6869504274791975936,1599431112,"rosssmith","['AdultMoney', 'funny', 'fyp']","original sound",26,307700,1547,1660,2100000,14400000,192900000,302,"Medium",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6867298961091349504,1598917647,"rosssmith","['ShowAndTell', 'prank', 'fyp']","original sound",44,1100000,3254,5406,4500000,14400000,192900000,302,"Long",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6865743830642102272,1598555561,"rosssmith","['TodayILearned', 'movie', 'fyp']","original sound",37,603700,3745,2718,3000000,14400000,192900000,302,"Long",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6864693643094036480,1598311046,"rosssmith","['trickshot', 'HomeCooking', 'fyp']","original sound",57,744900,6649,7829,3600000,14400000,192900000,302,"Long",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6864331117886065664,1598226641,"rosssmith","['3', 'selfdefense', 'FitCheck', 'fyp']","original sound",59,2600000,33400,16800,22200000,14400000,192900000,302,"Long",6891799504513681408,1604622149,"['MyRecommendation', 'funny', 'fyp']","original sound",39,120200,505,609,460200,14400000,192900000,302
6892421269392740352,1604766915,"kingbach","[]","original sound",52,23100,32,241,89900,20100000,240900000,369,"Long",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6890273367417523200,1604266820,"kingbach","[]","original sound",6,483700,732,1871,2100000,20100000,240900000,369,"Short",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6887264939241753600,1603566373,"kingbach","[]","Pull Up",17,163800,699,1666,929600,20100000,240900000,369,"Medium",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6885733798093392896,1603209859,"kingbach","[]","original sound",13,613700,2468,8310,3500000,20100000,240900000,369,"Short",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6885727108983786496,1603208313,"kingbach","[]","original sound",47,386400,598,1151,1800000,20100000,240900000,369,"Long",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6885435781494656000,1603140481,"kingbach","[]","original sound",28,474800,1995,1527,2200000,20100000,240900000,369,"Medium",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6884620252726987776,1602950612,"kingbach","[]","original sound",38,819800,4381,3353,3500000,20100000,240900000,369,"Long",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6884334924116102144,1602884172,"kingbach","['Pardon', 'TheLibra']","original sound",57,137000,1165,981,756100,20100000,240900000,369,"Long",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6879423621794695168,1601740679,"kingbach","[]","Clatter",42,357700,4470,2435,1800000,20100000,240900000,369,"Long",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6879419049697233920,1601739619,"kingbach","[]","Clatter",43,397500,1490,709,1700000,20100000,240900000,369,"Long",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6879110162687264768,1601667689,"kingbach","[]","Clatter",33,806800,2145,1586,4100000,20100000,240900000,369,"Medium",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6879098080298356736,1601664875,"kingbach","[]","original sound",5,168600,1785,902,1300000,20100000,240900000,369,"Short",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6878717497395170304,1601576269,"kingbach","[]","Clatter",29,114900,321,597,631200,20100000,240900000,369,"Medium",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6877913671159384064,1601389154,"kingbach","[]","original sound",27,380400,4246,2862,1700000,20100000,240900000,369,"Medium",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6877570263840526336,1601309163,"kingbach","[]","original sound",27,91600,197,1046,593500,20100000,240900000,369,"Medium",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6877009189651089408,1601178518,"kingbach","[]","original sound",38,887900,5621,5247,3700000,20100000,240900000,369,"Long",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6877005050900664320,1601177550,"kingbach","[]","original sound",17,171200,645,1333,949800,20100000,240900000,369,"Medium",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6875737692664123392,1600882486,"kingbach","[]","original sound",36,354800,1119,4919,1500000,20100000,240900000,369,"Long",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6872115744029543424,1600039142,"kingbach","[]","original sound",20,582000,3473,22700,2500000,20100000,240900000,369,"Medium",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6872009959278776320,1600014519,"kingbach","[]","Whole Lotta Choppas",11,728500,3238,6632,4100000,20100000,240900000,369,"Short",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6871249002386475008,1599837353,"kingbach","[]","original sound",8,510400,2316,13200,2300000,20100000,240900000,369,"Short",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6870885593782519808,1599752731,"kingbach","[]","original sound",41,137200,1135,1426,900100,20100000,240900000,369,"Long",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6870881218636892160,1599751713,"kingbach","['1']","original sound",5,112800,407,4938,873500,20100000,240900000,369,"Short",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6870664632072177664,1599701281,"kingbach","['duet']","Se Te Nota",9,164700,591,1004,1600000,20100000,240900000,369,"Short",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6870466384510439424,1599655144,"kingbach","[]","Clatter",17,362700,6607,1741,2200000,20100000,240900000,369,"Medium",6892421269392740352,1604766915,"[]","original sound",52,21700,30,233,84100,20100000,240900000,369
6892534303150968832,1604793233,"brentrivera","[]","original sound",34,15900,12,768,64500,34800000,1.1e+09,861,"Medium",6892169262295796736,1604708237,"[]","original sound",11,561300,1128,4139,2600000,34800000,1.1e+09,860
6892169262295796736,1604708237,"brentrivera","[]","original sound",11,567700,1142,4184,2600000,34800000,1.1e+09,861,"Short",6892169262295796736,1604708237,"[]","original sound",11,561300,1128,4139,2600000,34800000,1.1e+09,860
6891705128957544448,1604600189,"brentrivera","[]","original sound",14,583600,738,2846,3400000,34800000,1.1e+09,861,"Short",6892169262295796736,1604708237,"[]","original sound",11,561300,1128,4139,2600000,34800000,1.1e+09,860
6890972288540216320,1604429551,"brentrivera","['duet']","Kesha - Take It Off",11,1400000,9488,19300,6300000,34800000,1.1e+09,861,"Short",6892169262295796736,1604708237,"[]","original sound",11,561300,1128,4139,2600000,34800000,1.1e+09,860
6890637518383975424,1604351605,"brentrivera","[]","original sound",11,683500,1138,4780,2700000,34800000,1.1e+09,861,"Short",6892169262295796736,1604708237,"[]","original sound",11,561300,1128,4139,2600000,34800000,1.1e+09,860
6890017590769437696,1604207280,"brentrivera","[]","Because of You",11,897600,1368,5772,4200000,34800000,1.1e+09,861,"Short",6892169262295796736,1604708237,"[]","original sound",11,561300,1128,4139,2600000,34800000,1.1e+09,860
6889474367143677952,1604080799,"brentrivera","[]","original sound",10,575300,910,2433,2800000,34800000,1.1e+09,861,"Short",6892169262295796736,1604708237,"[]","original sound",11,561300,1128,4139,2600000,34800000,1.1e+09,860
6888924560566013952,1603952878,"brentrivera","[]","original sound",39,510000,641,2435,2400000,34800000,1.1e+09,861,"Long",6892169262295796736,1604708237,"[]","original sound",11,561300,1128,4139,2600000,34800000,1.1e+09,860
6888462095319321600,1603845092,"brentrivera","[]","original sound",8,642300,3192,18000,4600000,34800000,1.1e+09,861,"Short",6892169262295796736,1604708237,"[]","original sound",11,561300,1128,4139,2600000,34800000,1.1e+09,860
6888064816087355392,1603752596,"brentrivera","[]","Get Cha Head In The Game (Cantato)",12,746800,2797,5739,4200000,34800000,1.1e+09,861,"Short",6892169262295796736,1604708237,"[]","original sound",11,561300,1128,4139,2600000,34800000,1.1e+09,860
6888018162487397376,1603741740,"brentrivera","[]","original sound",9,507500,1804,3037,2600000,34800000,1.1e+09,861,"Short",6892169262295796736,1604708237,"[]","original sound",11,561300,1128,4139,2600000,34800000,1.1e+09,860
6887667715700460544,1603660141,"brentrivera","[]","original sound",19,1200000,973,2875,5000000,34800000,1.1e+09,861,"Medium",6892169262295796736,1604708237,"[]","original sound",11,561300,1128,4139,2600000,34800000,1.1e+09,860
6886523110577672192,1603393656,"brentrivera","['throwbackthursday', 'BKMacarenaMashup', 'ad']","Macarena TBT",26,269200,346,1952,1700000,34800000,1.1e+09,861,"Medium",6892169262295796736,1604708237,"[]","original sound",11,561300,1128,4139,2600000,34800000,1.1e+09,860
6886123005542501376,1603300498,"brentrivera","[]","original sound",20,1200000,1884,4897,4800000,34800000,1.1e+09,861,"Medium",6892169262295796736,1604708237,"[]","original sound",11,561300,1128,4139,2600000,34800000,1.1e+09,860
